season,round,race_id,lap_number,driver_id,position,lap_time
2025,1,2025_1,34,russell,4,2:15.518
2025,1,2025_1,34,leclerc,5,2:13.905
2025,1,2025_1,34,tsunoda,6,2:26.811
2025,1,2025_1,34,albon,7,2:27.472
2025,1,2025_1,34,hamilton,8,2:26.885
2025,1,2025_1,34,gasly,9,2:25.049
2025,1,2025_1,34,antonelli,10,2:22.596
2025,1,2025_1,34,stroll,11,2:04.993
2025,1,2025_1,34,hulkenberg,12,2:04.547
2025,1,2025_1,34,bortoleto,13,2:04.556
2025,1,2025_1,34,ocon,14,2:00.551
2025,1,2025_1,34,bearman,15,2:00.646
2025,1,2025_1,34,lawson,16,2:04.275
2025,1,2025_1,35,norris,1,2:03.448
2025,1,2025_1,35,piastri,2,2:03.781
2025,1,2025_1,35,max_verstappen,3,2:04.508
2025,1,2025_1,35,russell,4,2:05.981
2025,1,2025_1,35,leclerc,5,2:06.872
2025,1,2025_1,35,tsunoda,6,1:42.362
2025,1,2025_1,35,albon,7,1:42.979
2025,1,2025_1,35,hamilton,8,1:43.401
2025,1,2025_1,35,gasly,9,1:45.531
2025,1,2025_1,35,antonelli,10,1:44.670
2025,1,2025_1,35,stroll,11,1:45.462
2025,1,2025_1,35,hulkenberg,12,1:43.738
2025,1,2025_1,35,bortoleto,13,2:12.146
2025,1,2025_1,35,ocon,14,2:12.165
2025,1,2025_1,35,bearman,15,2:11.067
2025,1,2025_1,35,lawson,16,2:08.710
2025,1,2025_1,36,norris,1,2:16.883
2025,1,2025_1,36,piastri,2,2:11.212
2025,1,2025_1,36,max_verstappen,3,1:56.334
2025,1,2025_1,36,russell,4,1:44.906
2025,1,2025_1,36,leclerc,5,1:42.406
2025,1,2025_1,36,tsunoda,6,1:39.366
2025,1,2025_1,36,albon,7,1:42.745
2025,1,2025_1,36,hamilton,8,1:42.431
2025,1,2025_1,36,gasly,9,1:41.620
2025,1,2025_1,36,antonelli,10,1:41.655
2025,1,2025_1,36,stroll,11,1:39.850
2025,1,2025_1,36,hulkenberg,12,1:39.268
2025,1,2025_1,36,bortoleto,13,2:37.140
2025,1,2025_1,36,ocon,14,2:38.302
2025,1,2025_1,36,bearman,15,2:40.620
2025,1,2025_1,36,lawson,16,2:41.811
2025,1,2025_1,37,norris,1,2:36.940
2025,1,2025_1,37,piastri,2,2:39.703
2025,1,2025_1,37,max_verstappen,3,2:42.876
2025,1,2025_1,37,russell,4,2:32.339
2025,1,2025_1,37,leclerc,5,2:28.223
2025,1,2025_1,37,tsunoda,6,2:11.741
2025,1,2025_1,37,albon,7,2:07.286
2025,1,2025_1,37,hamilton,8,2:08.079
2025,1,2025_1,37,gasly,9,2:07.218
2025,1,2025_1,37,antonelli,10,2:07.298
2025,1,2025_1,37,stroll,11,2:06.301
2025,1,2025_1,37,hulkenberg,12,2:00.019
2025,1,2025_1,37,bortoleto,13,2:20.921
2025,1,2025_1,37,ocon,14,2:20.137
2025,1,2025_1,37,bearman,15,2:18.672
2025,1,2025_1,37,lawson,16,2:17.760
2025,1,2025_1,38,norris,1,2:21.020
2025,1,2025_1,38,piastri,2,2:18.892
2025,1,2025_1,38,max_verstappen,3,2:17.910
2025,1,2025_1,38,russell,4,2:18.272
2025,1,2025_1,38,leclerc,5,2:19.475
2025,1,2025_1,38,tsunoda,6,2:19.231
2025,1,2025_1,38,albon,7,2:19.137
2025,1,2025_1,38,hamilton,8,2:18.415
2025,1,2025_1,38,gasly,9,2:19.376
2025,1,2025_1,38,antonelli,10,2:19.681
2025,1,2025_1,38,stroll,11,2:20.070
2025,1,2025_1,38,hulkenberg,12,2:19.971
2025,1,2025_1,38,bortoleto,13,2:13.374
2025,1,2025_1,38,ocon,14,2:12.933
2025,1,2025_1,38,bearman,15,2:12.858
2025,1,2025_1,38,lawson,16,2:13.353
2025,1,2025_1,39,norris,1,2:13.694
2025,1,2025_1,39,piastri,2,2:13.780
2025,1,2025_1,39,max_verstappen,3,2:12.714
2025,1,2025_1,39,russell,4,2:12.784
2025,1,2025_1,39,leclerc,5,2:11.723
2025,1,2025_1,39,tsunoda,6,2:11.980
2025,1,2025_1,39,albon,7,2:12.043
2025,1,2025_1,39,hamilton,8,2:12.085
2025,1,2025_1,39,gasly,9,2:11.226
2025,1,2025_1,39,antonelli,10,2:11.642
2025,1,2025_1,39,stroll,11,2:11.900
2025,1,2025_1,39,hulkenberg,12,2:11.714
2025,1,2025_1,39,bortoleto,13,1:48.623
2025,1,2025_1,39,lawson,14,1:48.534
2025,1,2025_1,39,ocon,15,2:04.201
2025,1,2025_1,39,bearman,16,2:10.476
2025,1,2025_1,40,norris,1,2:15.337
2025,1,2025_1,40,piastri,2,2:13.016
2025,1,2025_1,40,max_verstappen,3,2:11.498
2025,1,2025_1,40,russell,4,2:11.368
2025,1,2025_1,40,leclerc,5,2:11.985
2025,1,2025_1,40,tsunoda,6,2:11.829
2025,1,2025_1,40,albon,7,2:11.839
2025,1,2025_1,40,hamilton,8,2:11.407
2025,1,2025_1,40,gasly,9,2:10.476
2025,1,2025_1,40,antonelli,10,2:09.615
2025,1,2025_1,40,stroll,11,2:09.900
2025,1,2025_1,40,hulkenberg,12,2:10.024
2025,1,2025_1,40,bortoleto,13,1:32.438
2025,1,2025_1,40,lawson,14,1:31.050
2025,1,2025_1,40,ocon,15,1:42.035
2025,1,2025_1,40,bearman,16,1:53.822
2025,1,2025_1,41,norris,1,2:13.937
2025,1,2025_1,41,piastri,2,2:13.553
2025,1,2025_1,41,max_verstappen,3,2:12.004
2025,1,2025_1,41,russell,4,2:11.214
2025,1,2025_1,41,leclerc,5,2:08.829
2025,1,2025_1,41,tsunoda,6,2:07.526
2025,1,2025_1,41,albon,7,2:07.143
2025,1,2025_1,41,hamilton,8,2:06.607
2025,1,2025_1,41,gasly,9,2:06.368
2025,1,2025_1,41,antonelli,10,2:06.220
2025,1,2025_1,41,stroll,11,2:04.101
2025,1,2025_1,41,hulkenberg,12,2:03.528
2025,1,2025_1,41,bortoleto,13,1:28.125
2025,1,2025_1,41,lawson,14,1:26.446
2025,1,2025_1,41,ocon,15,1:29.339
2025,1,2025_1,41,bearman,16,1:29.149
2025,1,2025_1,42,norris,1,1:23.797
2025,1,2025_1,42,piastri,2,1:24.583
2025,1,2025_1,42,max_verstappen,3,1:25.317
2025,1,2025_1,42,russell,4,1:26.239
2025,1,2025_1,42,leclerc,5,1:26.831
2025,1,2025_1,42,tsunoda,6,1:27.146
2025,1,2025_1,42,albon,7,1:27.127
2025,1,2025_1,42,hamilton,8,1:27.508
2025,1,2025_1,42,gasly,9,1:27.942
2025,1,2025_1,42,antonelli,10,1:27.505
2025,1,2025_1,42,stroll,11,1:27.301
2025,1,2025_1,42,hulkenberg,12,1:27.472
2025,1,2025_1,42,bortoleto,13,1:24.770
2025,1,2025_1,42,lawson,14,1:24.098
2025,1,2025_1,42,ocon,15,1:26.764
2025,1,2025_1,42,bearman,16,1:27.603
2025,1,2025_1,43,norris,1,1:22.167
2025,1,2025_1,43,piastri,2,1:23.242
2025,1,2025_1,43,max_verstappen,3,1:23.081
2025,1,2025_1,43,russell,4,1:25.065
2025,1,2025_1,43,tsunoda,5,1:24.194
2025,1,2025_1,43,leclerc,6,1:25.271
2025,1,2025_1,43,albon,7,1:24.597
2025,1,2025_1,43,hamilton,8,1:24.218
2025,1,2025_1,43,gasly,9,1:25.020
2025,1,2025_1,43,antonelli,10,1:24.901
2025,1,2025_1,43,stroll,11,1:25.538
2025,1,2025_1,43,hulkenberg,12,1:25.243
2025,1,2025_1,43,bortoleto,13,1:24.192
2025,1,2025_1,43,lawson,14,1:22.970
2025,1,2025_1,43,ocon,15,1:28.505
2025,1,2025_1,43,bearman,16,1:31.057
2025,1,2025_1,44,max_verstappen,1,1:26.789
2025,1,2025_1,44,tsunoda,2,1:28.252
2025,1,2025_1,44,hamilton,3,1:29.454
2025,1,2025_1,44,gasly,4,1:28.332
2025,1,2025_1,44,leclerc,5,1:36.363
2025,1,2025_1,44,norris,6,1:45.587
2025,1,2025_1,44,lawson,7,1:26.332
2025,1,2025_1,44,russell,8,1:46.238
2025,1,2025_1,44,albon,9,1:45.335
2025,1,2025_1,44,stroll,10,1:44.738
2025,1,2025_1,44,antonelli,11,1:48.276
2025,1,2025_1,44,hulkenberg,12,1:46.696
2025,1,2025_1,44,bortoleto,13,1:52.582
2025,1,2025_1,44,ocon,14,1:33.574
2025,1,2025_1,44,piastri,15,3:11.082
2025,1,2025_1,44,bearman,16,2:02.961
2025,1,2025_1,45,max_verstappen,1,1:32.874
2025,1,2025_1,45,hamilton,2,1:33.045
2025,1,2025_1,45,tsunoda,3,1:35.983
2025,1,2025_1,45,gasly,4,1:32.969
2025,1,2025_1,45,leclerc,5,1:31.269
2025,1,2025_1,45,norris,6,1:36.407
2025,1,2025_1,45,lawson,7,1:37.844
2025,1,2025_1,45,russell,8,1:36.330
2025,1,2025_1,45,albon,9,1:36.573
2025,1,2025_1,45,stroll,10,1:37.256
2025,1,2025_1,45,antonelli,11,1:35.593
2025,1,2025_1,45,hulkenberg,12,1:37.137
2025,1,2025_1,45,bortoleto,13,1:36.255
2025,1,2025_1,45,ocon,14,1:36.259
2025,1,2025_1,45,piastri,15,1:38.184
2025,1,2025_1,45,bearman,16,1:41.777
2025,1,2025_1,46,hamilton,1,1:36.714
2025,1,2025_1,46,leclerc,2,1:36.429
2025,1,2025_1,46,norris,3,1:31.567
2025,1,2025_1,46,tsunoda,4,1:40.978
2025,1,2025_1,46,max_verstappen,5,1:52.606
2025,1,2025_1,46,russell,6,1:31.870
2025,1,2025_1,46,albon,7,1:32.795
2025,1,2025_1,46,antonelli,8,1:30.780
2025,1,2025_1,46,lawson,9,1:39.457
2025,1,2025_1,46,stroll,10,1:32.361
2025,1,2025_1,46,gasly,11,1:56.069
2025,1,2025_1,46,hulkenberg,12,1:31.210
2025,1,2025_1,46,ocon,13,2:21.745
2025,1,2025_1,46,piastri,14,1:51.022
2025,1,2025_1,46,bearman,15,2:05.498
2025,1,2025_1,47,norris,1,1:53.728
2025,1,2025_1,47,max_verstappen,2,2:07.213
2025,1,2025_1,47,russell,3,2:02.439
2025,1,2025_1,47,albon,4,2:05.490
2025,1,2025_1,47,antonelli,5,2:05.750
2025,1,2025_1,47,stroll,6,2:05.678
2025,1,2025_1,47,hulkenberg,7,2:05.179
2025,1,2025_1,47,gasly,8,2:06.740
2025,1,2025_1,47,hamilton,9,2:30.695
2025,1,2025_1,47,leclerc,10,2:32.457
2025,1,2025_1,47,tsunoda,11,2:33.312
2025,1,2025_1,47,ocon,12,2:07.226
2025,1,2025_1,47,piastri,13,2:00.170
2025,1,2025_1,47,bearman,14,1:58.594
2025,1,2025_1,48,norris,1,2:16.995
2025,1,2025_1,48,max_verstappen,2,2:02.406
2025,1,2025_1,48,russell,3,2:03.129
2025,1,2025_1,48,albon,4,1:59.008
2025,1,2025_1,48,antonelli,5,1:58.429
2025,1,2025_1,48,stroll,6,1:59.297
2025,1,2025_1,48,hulkenberg,7,2:00.075
2025,1,2025_1,48,gasly,8,2:01.785
2025,1,2025_1,48,hamilton,9,1:59.219
2025,1,2025_1,48,leclerc,10,1:56.044
2025,1,2025_1,48,tsunoda,11,1:56.286
2025,1,2025_1,48,ocon,12,1:46.416
2025,1,2025_1,48,piastri,13,1:42.413
2025,1,2025_1,48,bearman,14,2:24.788
2025,1,2025_1,49,norris,1,2:24.979
2025,1,2025_1,49,max_verstappen,2,2:24.892
2025,1,2025_1,49,russell,3,2:24.163
2025,1,2025_1,49,albon,4,2:24.662
2025,1,2025_1,49,antonelli,5,2:24.964
2025,1,2025_1,49,stroll,6,2:25.123
2025,1,2025_1,49,hulkenberg,7,2:24.804
2025,1,2025_1,49,gasly,8,2:24.669
2025,1,2025_1,49,hamilton,9,2:24.575
2025,1,2025_1,49,leclerc,10,2:22.777
2025,1,2025_1,49,tsunoda,11,2:22.564
2025,1,2025_1,49,ocon,12,1:41.743
2025,1,2025_1,49,piastri,13,1:40.440
2025,1,2025_1,49,bearman,14,1:50.488
2025,1,2025_1,50,norris,1,2:22.395
2025,1,2025_1,50,max_verstappen,2,2:22.085
2025,1,2025_1,50,russell,3,2:22.305
2025,1,2025_1,50,albon,4,2:21.482
2025,1,2025_1,50,antonelli,5,2:20.284
2025,1,2025_1,50,stroll,6,2:19.570
2025,1,2025_1,50,hulkenberg,7,2:19.444
2025,1,2025_1,50,gasly,8,2:17.754
2025,1,2025_1,50,hamilton,9,2:17.095
2025,1,2025_1,50,leclerc,10,2:19.782
2025,1,2025_1,50,tsunoda,11,2:20.101
2025,1,2025_1,50,ocon,12,2:02.853
2025,1,2025_1,50,piastri,13,2:03.732
2025,1,2025_1,50,bearman,14,1:36.187
2025,1,2025_1,51,norris,1,2:14.178
2025,1,2025_1,51,max_verstappen,2,2:13.879
2025,1,2025_1,51,russell,3,2:13.149
2025,1,2025_1,51,albon,4,2:13.177
2025,1,2025_1,51,antonelli,5,2:12.971
2025,1,2025_1,51,stroll,6,2:13.847
2025,1,2025_1,51,hulkenberg,7,2:12.717
2025,1,2025_1,51,gasly,8,2:11.745
2025,1,2025_1,51,hamilton,9,2:11.311
2025,1,2025_1,51,leclerc,10,2:07.996
2025,1,2025_1,51,tsunoda,11,2:07.055
2025,1,2025_1,51,piastri,12,2:04.275
2025,1,2025_1,51,ocon,13,2:07.663
2025,1,2025_1,51,bearman,14,1:34.937
2025,1,2025_1,52,norris,1,1:33.198
2025,1,2025_1,52,max_verstappen,2,1:33.864
2025,1,2025_1,52,russell,3,1:34.334
2025,1,2025_1,52,albon,4,1:34.996
2025,1,2025_1,52,antonelli,5,1:35.008
2025,1,2025_1,52,stroll,6,1:35.395
2025,1,2025_1,52,hulkenberg,7,1:35.935
2025,1,2025_1,52,gasly,8,1:36.326
2025,1,2025_1,52,leclerc,9,1:36.380
2025,1,2025_1,52,hamilton,10,1:37.051
2025,1,2025_1,52,tsunoda,11,1:37.809
2025,1,2025_1,52,piastri,12,1:37.224
2025,1,2025_1,52,ocon,13,1:38.747
2025,1,2025_1,52,bearman,14,1:33.258
2025,1,2025_1,53,norris,1,1:30.482
2025,1,2025_1,53,max_verstappen,2,1:30.859
2025,1,2025_1,53,russell,3,1:31.177
2025,1,2025_1,53,albon,4,1:31.917
2025,1,2025_1,53,antonelli,5,1:31.398
2025,1,2025_1,53,stroll,6,1:31.558
2025,1,2025_1,53,hulkenberg,7,1:31.815
2025,1,2025_1,53,gasly,8,1:32.297
2025,1,2025_1,53,leclerc,9,1:32.731
2025,1,2025_1,53,hamilton,10,1:33.039
2025,1,2025_1,53,piastri,11,1:31.809
2025,1,2025_1,53,tsunoda,12,1:34.836
2025,1,2025_1,53,ocon,13,1:34.582
2025,1,2025_1,53,bearman,14,1:31.366
2025,1,2025_1,54,norris,1,1:29.428
2025,1,2025_1,54,max_verstappen,2,1:29.100
2025,1,2025_1,54,russell,3,1:30.410
2025,1,2025_1,54,albon,4,1:30.587
2025,1,2025_1,54,antonelli,5,1:30.562
2025,1,2025_1,54,stroll,6,1:30.794
2025,1,2025_1,54,hulkenberg,7,1:30.994
2025,1,2025_1,54,leclerc,8,1:31.082
2025,1,2025_1,54,hamilton,9,1:31.265
2025,1,2025_1,54,gasly,10,1:34.967
2025,1,2025_1,54,piastri,11,1:32.507
2025,1,2025_1,54,tsunoda,12,1:32.363
2025,1,2025_1,54,ocon,13,1:33.152
2025,1,2025_1,54,bearman,14,1:30.490
2025,1,2025_1,55,norris,1,1:29.195
2025,1,2025_1,55,max_verstappen,2,1:28.538
2025,1,2025_1,55,russell,3,1:30.076
2025,1,2025_1,55,albon,4,1:30.301
2025,1,2025_1,55,antonelli,5,1:30.602
2025,1,2025_1,55,stroll,6,1:30.387
2025,1,2025_1,55,hulkenberg,7,1:30.437
2025,1,2025_1,55,leclerc,8,1:29.975
2025,1,2025_1,55,hamilton,9,1:29.874
2025,1,2025_1,55,piastri,10,1:30.051
2025,1,2025_1,55,gasly,11,1:32.316
2025,1,2025_1,55,tsunoda,12,1:31.891
2025,1,2025_1,55,ocon,13,1:32.260
2025,1,2025_1,55,bearman,14,1:31.284
2025,1,2025_1,56,norris,1,1:27.996
2025,1,2025_1,56,max_verstappen,2,1:27.921
2025,1,2025_1,56,russell,3,1:29.454
2025,1,2025_1,56,antonelli,4,1:28.149
2025,1,2025_1,56,albon,5,1:30.298
2025,1,2025_1,56,stroll,6,1:30.323
2025,1,2025_1,56,hulkenberg,7,1:30.360
2025,1,2025_1,56,leclerc,8,1:29.801
2025,1,2025_1,56,hamilton,9,1:30.095
2025,1,2025_1,56,piastri,10,1:28.559
2025,1,2025_1,56,gasly,11,1:30.866
2025,1,2025_1,56,tsunoda,12,1:31.524
2025,1,2025_1,56,ocon,13,1:31.913
2025,1,2025_1,56,bearman,14,1:30.226
2025,1,2025_1,57,norris,1,1:27.126
2025,1,2025_1,57,max_verstappen,2,1:27.400
2025,1,2025_1,57,russell,3,1:29.117
2025,1,2025_1,57,antonelli,4,1:28.650
2025,1,2025_1,57,albon,5,1:29.944
2025,1,2025_1,57,stroll,6,1:30.957
2025,1,2025_1,57,hulkenberg,7,1:30.860
2025,1,2025_1,57,leclerc,8,1:30.964
2025,1,2025_1,57,piastri,9,1:29.517
2025,1,2025_1,57,hamilton,10,1:32.418
2025,1,2025_1,57,gasly,11,1:31.312
2025,1,2025_1,57,tsunoda,12,1:31.511
2025,1,2025_1,57,ocon,13,1:30.924
2025,1,2025_1,57,bearman,14,1:30.553
2025,2,2025_2,1,piastri,1,1:38.344
2025,2,2025_2,1,norris,2,1:39.268
2025,2,2025_2,1,russell,3,1:40.282
2025,2,2025_2,1,hamilton,4,1:40.792
2025,2,2025_2,1,leclerc,5,1:41.763
2025,2,2025_2,1,max_verstappen,6,1:42.249
2025,2,2025_2,1,antonelli,7,1:43.008
2025,2,2025_2,1,tsunoda,8,1:43.656
2025,2,2025_2,1,hadjar,9,1:44.196
2025,2,2025_2,1,ocon,10,1:44.831
2025,2,2025_2,1,albon,11,1:45.273
2025,2,2025_2,1,alonso,12,1:45.761
2025,2,2025_2,1,gasly,13,1:46.040
2025,2,2025_2,1,stroll,14,1:46.646
2025,2,2025_2,1,sainz,15,1:47.312
2025,2,2025_2,1,bearman,16,1:47.687
2025,2,2025_2,1,doohan,17,1:47.904
2025,2,2025_2,1,lawson,18,1:48.928
2025,2,2025_2,1,hulkenberg,19,1:49.895
2025,2,2025_2,1,bortoleto,20,2:03.657
2025,2,2025_2,2,piastri,1,1:37.551
2025,2,2025_2,2,norris,2,1:37.713
2025,2,2025_2,2,russell,3,1:37.463
2025,2,2025_2,2,hamilton,4,1:38.172
2025,2,2025_2,2,leclerc,5,1:38.184
2025,2,2025_2,2,max_verstappen,6,1:38.304
2025,2,2025_2,2,antonelli,7,1:38.347
2025,2,2025_2,2,tsunoda,8,1:38.748
2025,2,2025_2,2,hadjar,9,1:39.261
2025,2,2025_2,2,ocon,10,1:39.106
2025,2,2025_2,2,albon,11,1:39.443
2025,2,2025_2,2,alonso,12,1:39.591
2025,2,2025_2,2,gasly,13,1:39.805
2025,2,2025_2,2,stroll,14,1:39.741
2025,2,2025_2,2,sainz,15,1:39.718
2025,2,2025_2,2,bearman,16,1:39.977
2025,2,2025_2,2,doohan,17,1:40.079
2025,2,2025_2,2,lawson,18,1:39.640
2025,2,2025_2,2,hulkenberg,19,1:39.965
2025,2,2025_2,2,bortoleto,20,1:57.115
2025,2,2025_2,3,piastri,1,1:37.689
2025,2,2025_2,3,norris,2,1:37.597
2025,2,2025_2,3,russell,3,1:37.774
2025,2,2025_2,3,hamilton,4,1:37.853
2025,2,2025_2,3,leclerc,5,1:38.087
2025,2,2025_2,3,max_verstappen,6,1:38.302
2025,2,2025_2,3,antonelli,7,1:38.503
2025,2,2025_2,3,tsunoda,8,1:38.943
2025,2,2025_2,3,hadjar,9,1:39.050
2025,2,2025_2,3,ocon,10,1:39.048
2025,2,2025_2,3,albon,11,1:39.095
2025,2,2025_2,3,alonso,12,1:39.256
2025,2,2025_2,3,gasly,13,1:39.125
2025,2,2025_2,3,stroll,14,1:39.242
2025,2,2025_2,3,sainz,15,1:39.270
2025,2,2025_2,3,bearman,16,1:39.087
2025,2,2025_2,3,doohan,17,1:39.483
2025,2,2025_2,3,lawson,18,1:39.738
2025,2,2025_2,3,hulkenberg,19,1:40.588
2025,2,2025_2,3,bortoleto,20,1:37.965
2025,2,2025_2,4,piastri,1,1:37.804
2025,2,2025_2,4,norris,2,1:37.719
2025,2,2025_2,4,russell,3,1:37.643
2025,2,2025_2,4,hamilton,4,1:38.087
2025,2,2025_2,4,leclerc,5,1:37.648
2025,2,2025_2,4,max_verstappen,6,1:38.614
2025,2,2025_2,4,antonelli,7,1:38.824
2025,2,2025_2,4,tsunoda,8,1:38.762
2025,2,2025_2,4,hadjar,9,1:38.895
2025,2,2025_2,4,ocon,10,1:38.921
2025,2,2025_2,4,albon,11,1:39.046
2025,2,2025_2,4,gasly,12,1:38.701
2025,2,2025_2,4,stroll,13,1:38.655
2025,2,2025_2,4,sainz,14,1:38.789
2025,2,2025_2,4,bearman,15,1:39.750
2025,2,2025_2,4,doohan,16,1:39.522
2025,2,2025_2,4,lawson,17,1:39.614
2025,2,2025_2,4,hulkenberg,18,1:39.987
2025,2,2025_2,4,bortoleto,19,1:38.425
2025,2,2025_2,4,alonso,20,2:20.966
2025,2,2025_2,5,piastri,1,1:38.082
2025,2,2025_2,5,norris,2,1:37.917
2025,2,2025_2,5,russell,3,1:37.821
2025,2,2025_2,5,hamilton,4,1:37.802
2025,2,2025_2,5,leclerc,5,1:38.253
2025,2,2025_2,5,max_verstappen,6,1:38.895
2025,2,2025_2,5,antonelli,7,1:38.797
2025,2,2025_2,5,tsunoda,8,1:38.855
2025,2,2025_2,5,hadjar,9,1:38.746
2025,2,2025_2,5,ocon,10,1:38.906
2025,2,2025_2,5,albon,11,1:38.546
2025,2,2025_2,5,gasly,12,1:38.528
2025,2,2025_2,5,stroll,13,1:38.801
2025,2,2025_2,5,sainz,14,1:38.787
2025,2,2025_2,5,bearman,15,1:39.058
2025,2,2025_2,5,doohan,16,1:39.179
2025,2,2025_2,5,lawson,17,1:39.228
2025,2,2025_2,5,hulkenberg,18,1:39.806
2025,2,2025_2,5,bortoleto,19,1:38.892
2025,2,2025_2,6,piastri,1,1:37.539
2025,2,2025_2,6,norris,2,1:37.856
2025,2,2025_2,6,russell,3,1:38.463
2025,2,2025_2,6,hamilton,4,1:38.221
2025,2,2025_2,6,leclerc,5,1:38.286
2025,2,2025_2,6,max_verstappen,6,1:38.779
2025,2,2025_2,6,antonelli,7,1:38.911
2025,2,2025_2,6,tsunoda,8,1:39.055
2025,2,2025_2,6,hadjar,9,1:38.814
2025,2,2025_2,6,ocon,10,1:38.964
2025,2,2025_2,6,albon,11,1:39.123
2025,2,2025_2,6,gasly,12,1:39.162
2025,2,2025_2,6,stroll,13,1:39.160
2025,2,2025_2,6,sainz,14,1:39.179
2025,2,2025_2,6,bearman,15,1:39.229
2025,2,2025_2,6,doohan,16,1:39.533
2025,2,2025_2,6,lawson,17,1:39.342
2025,2,2025_2,6,hulkenberg,18,1:39.681
2025,2,2025_2,6,bortoleto,19,1:39.136
2025,2,2025_2,7,piastri,1,1:37.898
2025,2,2025_2,7,norris,2,1:38.174
2025,2,2025_2,7,russell,3,1:38.464
2025,2,2025_2,7,hamilton,4,1:38.866
2025,2,2025_2,7,leclerc,5,1:38.458
2025,2,2025_2,7,max_verstappen,6,1:38.692
2025,2,2025_2,7,antonelli,7,1:38.965
2025,2,2025_2,7,tsunoda,8,1:38.893
2025,2,2025_2,7,hadjar,9,1:39.252
2025,2,2025_2,7,ocon,10,1:39.181
2025,2,2025_2,7,albon,11,1:39.091
2025,2,2025_2,7,gasly,12,1:39.090
2025,2,2025_2,7,stroll,13,1:39.039
2025,2,2025_2,7,sainz,14,1:39.075
2025,2,2025_2,7,bearman,15,1:39.493
2025,2,2025_2,7,doohan,16,1:39.396
2025,2,2025_2,7,lawson,17,1:39.525
2025,2,2025_2,7,hulkenberg,18,1:39.922
2025,2,2025_2,7,bortoleto,19,1:39.100
2025,2,2025_2,8,piastri,1,1:38.193
2025,2,2025_2,8,norris,2,1:38.287
2025,2,2025_2,8,russell,3,1:38.715
2025,2,2025_2,8,hamilton,4,1:38.652
2025,2,2025_2,8,leclerc,5,1:38.478
2025,2,2025_2,8,max_verstappen,6,1:39.084
2025,2,2025_2,8,antonelli,7,1:39.118
2025,2,2025_2,8,tsunoda,8,1:39.399
2025,2,2025_2,8,hadjar,9,1:39.361
2025,2,2025_2,8,ocon,10,1:39.346
2025,2,2025_2,8,albon,11,1:39.340
2025,2,2025_2,8,gasly,12,1:39.374
2025,2,2025_2,8,stroll,13,1:39.532
2025,2,2025_2,8,sainz,14,1:39.548
2025,2,2025_2,8,bearman,15,1:39.391
2025,2,2025_2,8,doohan,16,1:39.322
2025,2,2025_2,8,lawson,17,1:39.177
2025,2,2025_2,8,hulkenberg,18,1:40.043
2025,2,2025_2,8,bortoleto,19,1:39.052
2025,2,2025_2,9,piastri,1,1:38.199
2025,2,2025_2,9,norris,2,1:38.514
2025,2,2025_2,9,russell,3,1:38.557
2025,2,2025_2,9,hamilton,4,1:38.560
2025,2,2025_2,9,leclerc,5,1:38.592
2025,2,2025_2,9,max_verstappen,6,1:39.229
2025,2,2025_2,9,antonelli,7,1:39.284
2025,2,2025_2,9,tsunoda,8,1:39.293
2025,2,2025_2,9,hadjar,9,1:39.249
2025,2,2025_2,9,ocon,10,1:39.336
2025,2,2025_2,9,albon,11,1:39.523
2025,2,2025_2,9,gasly,12,1:39.380
2025,2,2025_2,9,stroll,13,1:39.172
2025,2,2025_2,9,sainz,14,1:39.237
2025,2,2025_2,9,bearman,15,1:39.354
2025,2,2025_2,9,doohan,16,1:39.531
2025,2,2025_2,9,lawson,17,1:39.743
2025,2,2025_2,9,hulkenberg,18,1:40.042
2025,2,2025_2,9,bortoleto,19,1:38.897
2025,2,2025_2,10,piastri,1,1:37.994
2025,2,2025_2,10,norris,2,1:38.316
2025,2,2025_2,10,russell,3,1:38.438
2025,2,2025_2,10,hamilton,4,1:38.566
2025,2,2025_2,10,leclerc,5,1:38.561
2025,2,2025_2,10,max_verstappen,6,1:39.064
2025,2,2025_2,10,antonelli,7,1:39.198
2025,2,2025_2,10,tsunoda,8,1:39.107
2025,2,2025_2,10,hadjar,9,1:38.937
2025,2,2025_2,10,ocon,10,1:39.223
2025,2,2025_2,10,albon,11,1:39.110
2025,2,2025_2,10,stroll,12,1:39.344
2025,2,2025_2,10,sainz,13,1:39.225
2025,2,2025_2,10,bearman,14,1:39.401
2025,2,2025_2,10,doohan,15,1:39.384
2025,2,2025_2,10,gasly,16,1:44.157
2025,2,2025_2,10,lawson,17,1:39.587
2025,2,2025_2,10,hulkenberg,18,1:39.715
2025,2,2025_2,10,bortoleto,19,1:39.098
2025,2,2025_2,11,piastri,1,1:38.124
2025,2,2025_2,11,norris,2,1:38.118
2025,2,2025_2,11,russell,3,1:38.375
2025,2,2025_2,11,hamilton,4,1:38.505
2025,2,2025_2,11,leclerc,5,1:38.422
2025,2,2025_2,11,max_verstappen,6,1:39.154
2025,2,2025_2,11,antonelli,7,1:39.213
2025,2,2025_2,11,hadjar,8,1:39.235
2025,2,2025_2,11,albon,9,1:39.000
2025,2,2025_2,11,stroll,10,1:39.101
2025,2,2025_2,11,tsunoda,11,1:43.845
2025,2,2025_2,11,sainz,12,1:39.057
2025,2,2025_2,11,ocon,13,1:44.123
2025,2,2025_2,11,bearman,14,1:39.144
2025,2,2025_2,11,lawson,15,1:39.152
2025,2,2025_2,11,doohan,16,1:43.650
